effective_time,predispatch_seqno,run_no,region_id,period_id,rrp,eep,total_demand,intervention,source_file
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-18.51,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-18.51,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-8.8227,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-13.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-18.51,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-18.51,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-12.34874,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-7.24675,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,-4.7333,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,42.25,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,69.91,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,79.30112,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,77.16946,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.99,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.99,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.9901,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.9901,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.9901,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.99,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,90.27843,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,91.17718,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,86.89,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,82.02099,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.20297,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,96.99005,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.99,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,87.58918,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,85.20947,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.99,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.99,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.99,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,NSW1,,83.0819,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,9.82059,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,0.41673,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-5.80667,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-8.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-8.71,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-10.17951,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-8.5,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-12.6,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-10.38347,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-18.08054,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-18.20098,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-8.52,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-12.49627,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-18.19852,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-18.05806,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-12.6,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-7.5,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,-5.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,43.51202,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,72.5,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,84.5,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,88.87,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,88.87,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,89.45995,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,88.87,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,88.87,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,87.34381,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,85.57252,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,88.87,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,88.87,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,83.3624,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,78.52,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,78.54,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,87.97251,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,78.52,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,78.73006,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,78.52,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,77.85916,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,78.34465,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,78.73006,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,QLD1,,78.52,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,10.90247,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-1.02,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-7.90875,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-22.06508,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-26.06161,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-35.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-39.02,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-29.02,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-20.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-29.02,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-29.02,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-59.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-59.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-63.72971,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-20.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-20.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-45.51426,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-44.06448,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-20.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,-1.09995,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,40.36361,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,60.24241,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,98.03,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,83.16758,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,81.77998,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,80.37122,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,78.30003,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,79.81084,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,90.55185,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,49.55054,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,56.67831,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,53.95746,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,76.83588,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,87.59674,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,77.32158,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,79.70515,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,79.21358,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,75.94,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,73.72442,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,74.14054,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,SA1,,72.31738,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,10.63919,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-1.04299,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,10.04,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,320.04,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,2.14,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,3.14,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-15.01,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-15.01,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-15.01,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-15.01,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-15.01,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-15.01,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-15.01,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,3.14,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,10.22,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,88.22,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,13.14,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,88.22,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,0.04,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,-1.13458,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,34.95579,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,55.60109,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,72.68685,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,73.99561,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,73.99395,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,74.45152,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,74.0234,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,73.59675,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,82.63997,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,40.85547,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,49.11435,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,47.25696,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,69.42016,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,79.89517,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,69.55472,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,71.91082,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,70.23901,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,67.95491,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,66.51144,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,66.96164,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,TAS1,,66.38685,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,10.5,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-1.01588,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-7.23966,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-20.0,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-24.46285,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-42.18028,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-38.64673,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-43.2078,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-50.11,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-46.61778,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-63.6,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-58.97831,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-63.6,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-63.6,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-59.47,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-59.47,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-44.73,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-43.39492,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-18.87268,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,-1.11303,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,8.94,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,50.42,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,75.80103,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,77.64,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,77.64,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,77.87031,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,77.64,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,77.64,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
2026-09-15 08:00:00,2026-09-01 05:00:08,1,VIC1,,87.15224,0,,0,PUBLIC_PREDISPATCHIS_202609150800_20260915073157.zip
